controlId,title,type
728,2m Danger Zone (Surface),Quantity limit for explosives ANE AN
731,Rescue Equipment,Quantity limit for explosives ANE AN
733,Fall Equipment,Quantity limit for explosives ANE AN
735,2m Danger Zone (Surface),Quantity limit for explosives ANE AN
736,Fall Equipment,Quantity limit for explosives ANE AN
737,Fall Equipment,Quantity limit for explosives ANE AN
741,Protected Work Area,Quantity limit for explosives ANE AN
742,Fall Equipment,Quantity limit for explosives ANE AN
743,Rescue Equipment,Quantity limit for explosives ANE AN
745,2m Danger Zone (Surface),Quantity limit for explosives ANE AN
747,3m Danger Zone (Underground),Quantity limit for explosives ANE AN
748,Protected Work Area,Quantity limit for explosives ANE AN
750,Fall Equipment,Quantity limit for explosives ANE AN
757,Rescue Equipment,Quantity limit for explosives ANE AN
759,2m Danger Zone (Surface),Quantity limit for explosives ANE AN
760,3m Danger Zone (Underground),Quantity limit for explosives ANE AN
761,Fall Equipment,Quantity limit for explosives ANE AN
762,Fall Equipment,Quantity limit for explosives ANE AN
764,Fall Equipment,Quantity limit for explosives ANE AN
765,Rescue Equipment,Quantity limit for explosives ANE AN
766,Protected Work Area,Quantity limit for explosives ANE AN
773,Protected Work Area,Quantity limit for explosives ANE AN
775,Fall Equipment,Quantity limit for explosives ANE AN
778,Isolation of low voltage electrical energy,Quantity limit for explosives ANE AN
779,Ingress Protection,Quantity limit for explosives ANE AN
780,Fall Equipment,Quantity limit for explosives ANE AN
781,2m Danger Zone (Surface),Quantity limit for explosives ANE AN
782,Fall Equipment,Quantity limit for explosives ANE AN
783,Fall Equipment,Quantity limit for explosives ANE AN
784,Fall Equipment,Quantity limit for explosives ANE AN
785,Fall Equipment,Quantity limit for explosives ANE AN
786,Rescue Equipment,Quantity limit for explosives ANE AN
788,Protected Work Area,Quantity limit for explosives ANE AN
790,Fall Equipment,Quantity limit for explosives ANE AN
791,2m Danger Zone (Surface),Quantity limit for explosives ANE AN
795,Protected Work Area,Quantity limit for explosives ANE AN
798,Overload Protection on Circuits,Quantity limit for explosives ANE AN
799,Emergency Response Plan (ERP),Quantity limit for explosives ANE AN
800,Segregation of Detonators,Quantity limit for explosives ANE AN
801,Battery Isolation,Quantity limit for explosives ANE AN
802,Emergency Response Plan (ERP),Quantity limit for explosives ANE AN
803,Emergency Response Plan (ERP),Quantity limit for explosives ANE AN
804,Overload Protection on Circuits,Quantity limit for explosives ANE AN
805,Emergency Response Plan (ERP),Quantity limit for explosives ANE AN
806,Segregation of Detonators,Quantity limit for explosives ANE AN
808,Battery Isolation,Quantity limit for explosives ANE AN
809,Emergency Response Plan (ERP),Quantity limit for explosives ANE AN
810,Segregation of Detonators,Quantity limit for explosives ANE AN
813,Emergency Response Plan (ERP),Quantity limit for explosives ANE AN
818,Segregation of Detonators,Quantity limit for explosives ANE AN
823,Battery Isolation,Quantity limit for explosives ANE AN
824,Overload Protection on Circuits,Quantity limit for explosives ANE AN
828,Emergency Response Plan (ERP),Quantity limit for explosives ANE AN
829,Segregation of Detonators,Quantity limit for explosives ANE AN
830,Battery Isolation,Quantity limit for explosives ANE AN
832,Overload Protection on Circuits,Quantity limit for explosives ANE AN
833,Emergency Response Plan (ERP),Quantity limit for explosives ANE AN
835,Segregation of Detonators,Quantity limit for explosives ANE AN
836,Battery Isolation,Quantity limit for explosives ANE AN
837,Segregation of Detonators,Quantity limit for explosives ANE AN
838,Overload Protection on Circuits,Quantity limit for explosives ANE AN
839,Emergency Response Plan (ERP),Quantity limit for explosives ANE AN
840,Segregation of Detonators,Quantity limit for explosives ANE AN
841,Battery Isolation,Quantity limit for explosives ANE AN
842,Overload Protection on Circuits,Quantity limit for explosives ANE AN
848,Battery Isolation,Quantity limit for explosives ANE AN
849,Overload Protection on Circuits,Quantity limit for explosives ANE AN
851,Emergency Response Plan (ERP),Quantity limit for explosives ANE AN
852,Segregation of Detonators,Quantity limit for explosives ANE AN
858,Battery Isolation,Quantity limit for explosives ANE AN
861,Overload Protection on Circuits,Segreagation of combustibles and ignition sources
866,Emergency Response Plan (ERP),Segreagation of combustibles and ignition sources
867,Segregation of Detonators,Segreagation of combustibles and ignition sources
869,Battery Isolation,Segreagation of combustibles and ignition sources
870,Segregation of Detonators,Segreagation of combustibles and ignition sources
875,Battery Isolation,Segreagation of combustibles and ignition sources
876,Overload Protection on Circuits,Segreagation of combustibles and ignition sources
879,Emergency Response Plan (ERP),Segreagation of combustibles and ignition sources
880,Overload Protection on Circuits,Segreagation of combustibles and ignition sources
881,Emergency Response Plan (ERP),Segreagation of combustibles and ignition sources
882,Segregation of Detonators,Segreagation of combustibles and ignition sources
885,Battery Isolation,Segreagation of combustibles and ignition sources
886,Segregation of Detonators,Segreagation of combustibles and ignition sources
888,Overload Protection on Circuits,Segreagation of combustibles and ignition sources
889,Emergency Response Plan (ERP),Segreagation of combustibles and ignition sources
891,Segregation of Detonators,Segreagation of combustibles and ignition sources
892,Battery Isolation,Segreagation of combustibles and ignition sources
893,Overload Protection on Circuits,Segreagation of combustibles and ignition sources
896,Emergency Response Plan (ERP),Segreagation of combustibles and ignition sources
897,Segregation of Detonators,Segreagation of combustibles and ignition sources
898,Battery Isolation,Segreagation of combustibles and ignition sources
899,Overload Protection on Circuits,Segreagation of combustibles and ignition sources
900,Battery Isolation,Segreagation of combustibles and ignition sources
901,Overload Protection on Circuits,Segreagation of combustibles and ignition sources
902,Emergency Response Plan (ERP),Segreagation of combustibles and ignition sources
903,Segregation of Detonators,Segreagation of combustibles and ignition sources
904,Battery Isolation,Segreagation of combustibles and ignition sources
905,Overload Protection on Circuits,Segreagation of combustibles and ignition sources
906,Emergency Response Plan (ERP),Segreagation of combustibles and ignition sources
907,Segregation of Detonators,Segreagation of combustibles and ignition sources
908,Battery Isolation,Segreagation of combustibles and ignition sources
909,Overload Protection on Circuits,Segreagation of combustibles and ignition sources
910,Emergency Response Plan (ERP),Segreagation of combustibles and ignition sources
911,Segregation of Detonators,Segreagation of combustibles and ignition sources
912,Battery Isolation,Segreagation of combustibles and ignition sources
913,Overload Protection on Circuits,Segreagation of combustibles and ignition sources
914,Emergency Response Plan (ERP),Segreagation of combustibles and ignition sources
915,Segregation of Detonators,Segreagation of combustibles and ignition sources
916,Battery Isolation,Segreagation of combustibles and ignition sources
917,Overload Protection on Circuits,Segreagation of combustibles and ignition sources
918,Emergency Response Plan (ERP),Segreagation of combustibles and ignition sources
919,Segregation of Detonators,Segreagation of combustibles and ignition sources
920,Battery Isolation,Segreagation of combustibles and ignition sources
921,Overload Protection on Circuits,Segreagation of combustibles and ignition sources
922,Emergency Response Plan (ERP),Segreagation of combustibles and ignition sources
923,Segregation of Detonators,Segreagation of combustibles and ignition sources
924,Battery Isolation,Segreagation of combustibles and ignition sources
926,Overload Protection on Circuits,Segreagation of combustibles and ignition sources
927,Emergency Response Plan (ERP),Segreagation of combustibles and ignition sources
928,Segregation of Detonators,Segreagation of combustibles and ignition sources
929,Battery Isolation,Segreagation of combustibles and ignition sources
930,Isolation of low voltage electrical energy,Segreagation of combustibles and ignition sources
931,Overload Protection,Segreagation of combustibles and ignition sources
932,Guarding of electrical panels,Segreagation of combustibles and ignition sources
933,Ingress Protection,Segreagation of combustibles and ignition sources
934,Live low voltage electrical work procedure,Segreagation of combustibles and ignition sources
935,Isolation or switching of high voltage electrical energy,Segreagation of combustibles and ignition sources
936,Guarding of electrical panels,Segreagation of combustibles and ignition sources
937,Blast Site Explosion Protection,Segreagation of combustibles and ignition sources
938,Products for Hot or Reactive Grounds,Segreagation of combustibles and ignition sources
940,Segregation of Detonators from High Explosives,Segreagation of combustibles and ignition sources
941,Blast Initiation Devices Secured,Segreagation of combustibles and ignition sources
942,Controlling Blast Site Access,Burning grounds - burn quantity
943,Misfire Management,Burning grounds - burn quantity
944,Engineered Exposure Control,Burning grounds - burn quantity
945,Respiratory Protection Devices (RPD),Burning grounds - burn quantity
946,Accessibility for cleaning,Burning grounds - burn quantity
947,Cleaned work areas,Burning grounds - burn quantity
948,Approved clean-up plans,Burning grounds - burn quantity
949,Stacking Pattern,Burning grounds - burn quantity
950,Stacking Pattern,Burning grounds - burn quantity
951,Isolation of low voltage electrical energy,Burning grounds - burn quantity
952,Overload Protection,Burning grounds - burn quantity
953,Guarding of electrical panels,Burning grounds - burn quantity
954,Segregation of Detonators from High Explosives,Burning grounds - burn quantity
955,Positive Isolation,Burning grounds - burn quantity
956,Structural Integrity Inspection,Burning grounds - burn quantity
959,Isolation of low voltage electrical energy,Burning grounds - burn quantity
961,Guarding of electrical panels,Burning grounds - burn quantity
963,Safe Atmosphere,Burning grounds - burn quantity
965,Stand-by Person,Burning grounds - burn quantity
968,Control of Ignition Sources,Burning grounds - burn quantity
969,Segregation of combustibles and ignition sources,Burning grounds - burn quantity
970,Boiler Trips,Burning grounds - burn quantity
971,Combustion Chamber Purge,Burning grounds - burn quantity
